Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,The Time Undefined - The Time Undefined EP Stage 2,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, Deep House, Electronic, EP, Europadisk, Inc., Jessica Michael Music, Metamorphic Recordings, Strictly Rhythm, Strictly Rhythm Records, Techno, Terra-1 Music, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/XjzAUl-WZ_jANw6X4eefOmtOQkqCRiCBfuUmVvC_hZM/rs:fit/g:sm/q:90/h:300/w:299/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ1MTYt/MTA5NzMyMjQzNS5q/cGc.jpeg,1,The Time Undefined - The Time Undefined EP Stage 2,FALSE,The Time Undefined - The Time Undefined EP Stage 2 | Village Record Club,The Time Undefined - The Time Undefined EP Stage 2 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,TwentyOnePilots - Vessel,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Electronic, Fueled By Ramen, Hip Hop, Howie Weinberg Mastering, Indie Rock, Limited Edition, LLC, LP, Pop, R.E.M. Sound, Rainbo Records, Rock, Rocket Carousel Studio, Synth-pop, Vinyl, WEA International Inc.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/x9OgX371MsFk1BJrhy1XfTV6DDqe5sfJFW8m7WJid-I/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwNjI1/NjYtMTM4MzQ4NjMz/NS05MTQ0LmpwZWc.jpeg,1,TwentyOnePilots - Vessel,FALSE,TwentyOnePilots - Vessel | Village Record Club,TwentyOnePilots - Vessel is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,slowthai - U Gotta Love Yourself,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Hip Hop, LP, Method Records, Post-Punk, Rock, Schallplattenfabrik Pallas GmbH, StarDelta Audio Mastering, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/ppKxpz3ro6wd3QsEEJXnFV_xhrnVZzY2RzQ9mp-vFVA/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2Mjg1/MzQ1LTE2Nzc4MDk2/ODAtMjYzMi5qcGVn.jpeg,1,slowthai - U Gotta Love Yourself,FALSE,slowthai - U Gotta Love Yourself | Village Record Club,slowthai - U Gotta Love Yourself is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,deadmau5 - W:/2016ALBUM/,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Electro House, Electronic, EpicPublishing, Finyl Tweek, Grabbitz Music, Inc., Kobalt Label Services America, LLC, LP, mau5trap Recordings, mau5trap Recordings Ltd, MPO, Phil James Waring, Prime Direct Distribution, Progressive House, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/THHX81Cxr1EDWBbZVPxsIa0YccOgo1PGzu1ppB7FBpc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkzNzIz/MjktMTQ4MDU5ODk0/NS0zNDU3LmpwZWc.jpeg,1,deadmau5 - W:/2016ALBUM/,FALSE,deadmau5 - W:/2016ALBUM/ | Village Record Club,deadmau5 - W:/2016ALBUM/ is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Alt-J - An Awesome Wave,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, 360 Mastering, Album, Experimental, Folk, Folk Rock, GZ Digital Media, Infectious Music, Infectious Music Ltd., Kobalt Music Group, LP, Pop, Rock, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/b3PyRl5klpdI2kSDcyYkOuaXHhPHxDYgHGvvTxcDWuE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2NTM1/OTEtMTQwMTM2OTk3/OC04MzIyLmpwZWc.jpeg,1,Alt-J - An Awesome Wave,FALSE,Alt-J - An Awesome Wave | Village Record Club,Alt-J - An Awesome Wave is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Zhané - Pronounced Jah-Nay,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"118 St. Productions, 9th Town Music, Album, Almo Music Corp., Babyfingers Music, Bernie Grundman Mastering, Contemporary R&B, DFI, Encore Studios, Enterprise Studios, Freddie Dee Music, Funk / Soul, Higher Level Inc., Hip Hop, Inc., Irving Music, Jean Norris Music, L.P., LP, Marion Recording Studios, Medad Music, Mims Music, Motown, Motown Record Company, Naughty By Nature, Naughty Music, Polydor Ltd. (UK), RCA Records, Rodsongs, Shown Breree Music, Sony Music Entertainment Inc., Soundtrack Studios, Unique Recording, Vinyl, Warner Bros. Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/W6HwdMpXECy4KI76ySFTnDGhZLYgw3htET9mp7x5qXY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyMDEw/OS0xNTg5Njk0MDU2/LTgwOTAuanBlZw.jpeg,1,Zhané - Pronounced Jah-Nay,FALSE,Zhané - Pronounced Jah-Nay | Village Record Club,Zhané - Pronounced Jah-Nay is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,ZZ Top - ZZ Top's First Album,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Blues, Blues Rock, H.V. Waddell Co., London Records, LP, Rock, Stereo, Texas Blues, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/oVG2HnGpXknbkyC7f3JGK6w3mXHQBmug9cuzV-Dvg8k/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjA0/NTItMTI5NTQzMDgx/MC5qcGVn.jpeg,1,ZZ Top - ZZ Top's First Album,FALSE,ZZ Top - ZZ Top's First Album | Village Record Club,ZZ Top - ZZ Top's First Album is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yusuf / Cat Stevens - The Laughing Apple,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Album, Cat-O-Log Records, Folk, ICP Recording Studios, Limited Edition, LP, Picture Disc, UMG Commercial Services Inc., Universal Music Operations Ltd., Verve Label Group, Verve Records, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/IalrESbQaC9TKJoB4wdar6oe1kGms76qQDYevicjmqs/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwODUy/MDE2LTE1MDU0OTE3/NjEtMzQ3OC5qcGVn.jpeg,1,Yusuf / Cat Stevens - The Laughing Apple,FALSE,Yusuf / Cat Stevens - The Laughing Apple | Village Record Club,Yusuf / Cat Stevens - The Laughing Apple is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yung Wu - Shore Leave,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Coyote Records, LP, Masterdisk, Rainbo Records, Rock, Stationary Music, TRG Records, TRO-Cheshire, Twin/Tone Records, Vinyl, Water Music Recorders",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/i-J9TXNlXbFkwjuwfT8JVcfdAsHXjoP81J0Ypn43tFI/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MTEz/MTktMTM0NTM3NTc0/Mi0yNjE3LmpwZWc.jpeg,1,Yung Wu - Shore Leave,FALSE,Yung Wu - Shore Leave | Village Record Club,Yung Wu - Shore Leave is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yuksek - Dance’O’Drome,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, BMG Rights Management, Dance-pop, Electro, Electronic, LP, Nu-Disco, Partyfine, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/gla_A5JU5i-LMDQ3rUKsGFS3rCMgZTpawNA8VvwzI6k/rs:fit/g:sm/q:90/h:656/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3MTYz/MzI5LTE2ODUwOTE5/NDEtODk1My5qcGVn.jpeg,1,Yuksek - Dance’O’Drome,FALSE,Yuksek - Dance’O’Drome | Village Record Club,Yuksek - Dance’O’Drome is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,You've Got Foetus On Your Breath - Ache,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Electronic, Industrial, Limited Edition, LP, MPO, New Wave, Rock, Self Immolation, Tape One, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/tUPfsQce1_Wd3MXfUaTrX2wpFtpmEGQn4ygBBcbUCM4/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNzgy/Ny0xNDIzODEzMzU3/LTUyODYuanBlZw.jpeg,1,You've Got Foetus On Your Breath - Ache,FALSE,You've Got Foetus On Your Breath - Ache | Village Record Club,You've Got Foetus On Your Breath - Ache is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, 45 RPM, A+R Record Manufacturing Corporation, EP, Limited Edition, Lovely Sorts Of Death Music, Lovely Sorts of Death Records, ONO Music, Pink Floor Studios, Rock, Tarbox Road Studios, The Farm, The Flaming Lips 2011, Usagi Music, Vinyl, Warner Bros. Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/61SLYDF0xkbnxxxlHUMRITn2dpRf6f3ZCzo7lbdTdo0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMDcx/NTctMTQ0NDg3OTg3/Ny0xNDU4LmpwZWc.jpeg,1,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band,FALSE,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band | Village Record Club,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Apple Records, Avantgarde, Capitol Records Pressing Plant, Experimental, LP, Rock, Rock & Roll, Vinyl, Winchester",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/rwX3vJFmRZnYtm8MxnOH3dzCO9ncWGAslAoikNOyatc/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MTIy/MzAtMTU5MDA3Njg3/OC05ODE0LmpwZWc.jpeg,1,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe,FALSE,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe | Village Record Club,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yo La Tengo - There's A Riot Going On,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Excellent Classical Songs, Limited Edition, LP, Matador, Matador Records, Optimal Media GmbH, Rock, Roshashauna Music, Snocko Music, Soma Electronic Music Studios, Sterling Sound, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/Acvhjw4Z4f3aVNzU-TDESTrM9b1q3MVU4HfdRHWs8s0/rs:fit/g:sm/q:90/h:533/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzA2/MDA5LTE1MjM3OTgw/NzktNjMxNy5qcGVn.jpeg,1,Yo La Tengo - There's A Riot Going On,FALSE,Yo La Tengo - There's A Riot Going On | Village Record Club,Yo La Tengo - There's A Riot Going On is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yo La Tengo - Electr-O-Pura,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Indie Rock, LP, Matador, Nashville Record Productions, Reissue, Rock, United Record Pressing, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/nQ4pHnDTl9TL8OZCuCTQDcJTdS4y8xmUoGDOc6GjE88/rs:fit/g:sm/q:90/h:527/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2OTk3/Ni0xMjU2NDg5NTE1/LmpwZWc.jpeg,1,Yo La Tengo - Electr-O-Pura,FALSE,Yo La Tengo - Electr-O-Pura | Village Record Club,Yo La Tengo - Electr-O-Pura is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yo La Tengo - And Then Nothing Turned Itself Inside-Out,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alex The Great, Big House, Electronic, EMI Longitude Music, Excellent Classical Songs, Folk Rock, Indie Rock, Leftfield, LP, Matador, Matador Records, Rock, Roshashauna Music, Sterling Sound, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/dmGlkWrF2kSnzCDPSI3qGJKLyhaK4-l2IFX1jlKZ264/rs:fit/g:sm/q:90/h:607/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0NTIx/OS0xNTk0MzIxNTQ0/LTEwNjguanBlZw.jpeg,1,Yo La Tengo - And Then Nothing Turned Itself Inside-Out,FALSE,Yo La Tengo - And Then Nothing Turned Itself Inside-Out | Village Record Club,Yo La Tengo - And Then Nothing Turned Itself Inside-Out is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,"Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary)",,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Eagle Records, Eagle Rock Entertainment Ltd., Limited Edition, LP, Metropolis Mastering, O2 Apollo, Prog Rock, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/uoP700VN96IKb8FTB4fv_tiBVhEUPtcUFbxekepvcQY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNDky/MTc0LTE1MzYzNjU1/NzAtNjkzNC5qcGVn.jpeg,1,"Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary)",FALSE,"Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary) | Village Record Club","Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary) is available to add to your wishlist.",,,,,,,,,,,,,,,lb,,,,,active
,Daweh Congo - Fi Years,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"45 RPM, 7"", Dancehall, Dynamic Sounds Recording Co. Ltd., Reggae, Schema Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Daweh Congo - Fi Years,FALSE,Daweh Congo - Fi Years | Village Record Club,Daweh Congo - Fi Years is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yasuaki Shimizu - Kakashi,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Ambient, Dubplates & Mastering, Electronic, Fusion, Jazz, LP, Ltd., Nippon Columbia Co., Palto Flats, Record Technology Incorporated, Reissue, Sterling Sound, Vinyl, We Release Whatever The Fuck We Want Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/QqAPyIvrgHQHI0eCgcAR2Sl0-zzvAsRY0qzURO1fcwQ/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3ODc3/MTgtMTcyNDU4Mjc4/Ny05NzcxLmpwZWc.jpeg,1,Yasuaki Shimizu - Kakashi,FALSE,Yasuaki Shimizu - Kakashi | Village Record Club,Yasuaki Shimizu - Kakashi is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yann Tiersen - Lagniappe Session,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, Alchemy Mastering, Carlin Music Corp., Classical, EP, Everything's Calm, Limited Edition, Modern, Mute, Mute Artists Ltd., Record Store Day, Strictly Confidential Publishing, The Eskal, Universal Edition (London) Ltd., Vinyl, Warner/Chappell",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yann Tiersen - Lagniappe Session,FALSE,Yann Tiersen - Lagniappe Session | Village Record Club,Yann Tiersen - Lagniappe Session is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yachty - Let’s Start Here.,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"A Perfect Circle, Album, Aris Tatalovich Publishing, Ashton Simmonds, Atlanta, Banana Milk Snake, Beyond Category LLC, Blue Room Studios, Boat Boy's Publishing, Brought To You By Heavy Duty Music, Buff Meerkat Music, Concord Music Publishing, Concord Road, Cortlandt Music, Daystar Shemuel Shua Peterson, Domino Publishing Co., Dylan Ismael Teixiera, Electric Feel Music, Electric Lady Studios, Fousheé B Publishing, Funk / Soul, GA, Get Got Music, GZ Media, Heavy Duty Music Publishing, Hit Gallery Studios, Inc., Jizz Jazz Studios, Jonath Patrick Wimberly - One In Song Publishing, Justine Skye Publishing LLC, Khaya Lee Productions, Kobalt Music Services America Inc., Kobalt Songs Music Publishing, Legend of Music, LLC, Los Angeles, LP, Magdalena Bay, Miles Robinson Publishing, Motown, Motown Records, Neo Soul, One In Song Together, One In Song United, Pop, Psychedelic, Psychedelic Rock, Quality Control Music, Robinson Heart Music Publishing, Rock, Sadguitarius Music, Song United, Songs By A Blessing, Songs of Universal, Sonic Ranch Studios, Sony/ATV Songs LLC, Space Rock, Sparrowheart, Stereo, Sterling Sound, The CRC, The Tree House, UMG Recordings, Universal Music Corp., Vinyl, Warner/Chappell, WC Music Corp",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/oj8A0fX73CNuKNfBmVmhvEiTXyuM85PVOU5ZkXcQf78/rs:fit/g:sm/q:90/h:607/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1OTI2/MjM1LTE3Mjg1NzQ3/OTctNDU4Ni5qcGVn.jpeg,1,Yachty - Let’s Start Here.,FALSE,Yachty - Let’s Start Here. | Village Record Club,Yachty - Let’s Start Here. is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,XTC - Wasp Star (Apple Venus Volume 2),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Ape House, Ape House Ltd., Chipping Norton Recording Studios, Idea Studios, Loud Mastering, LP, Power Pop, Reissue, Rock, Rockfield Studios, Vinyl, Wiltshire, XTC",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/86kQYgpkML_bI-dlYoK5m3cCayTLE1XpJTK2EwIg3lk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyOTYw/My0xNjc4MTgyODc5/LTg5NDcuanBlZw.jpeg,1,XTC - Wasp Star (Apple Venus Volume 2),FALSE,XTC - Wasp Star (Apple Venus Volume 2) | Village Record Club,XTC - Wasp Star (Apple Venus Volume 2) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,X-Ray Spex - Germfree Adolescents,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Abbey Road Studios, Album, Art-I-Ficial Products, EMI International, EMI Records, EMI Records Ltd., Essex Studios, Festawood Ltd., Garrod & Lofthouse, LP, Mobjack Ltd., Punk, Rock, Stereo, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/I9KfJzjA7Cg9wgjMrr9F6ty2Q_LdHmoN8J9wB5mn9SI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0MzE0/NC0xMzY5MjUwMjA0/LTM2MTUuanBlZw.jpeg,1,X-Ray Spex - Germfree Adolescents,FALSE,X-Ray Spex - Germfree Adolescents | Village Record Club,X-Ray Spex - Germfree Adolescents is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Würm - Exhumed,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Hard Rock, Hit City West, Infrasonic Sound, Limited Edition, LP, Music Lab, Mystic Sound Studio, Nice And Friendly Music, ORG Music, Pallas Group, Punk, Radio Tokyo, Record Store Day, Remastered, Rock, SST GmbH, Stereo, The Chambers Brothers, Vinyl, Wurmhole",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Würm - Exhumed,FALSE,Würm - Exhumed | Village Record Club,Würm - Exhumed is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - Wu-Tang Forever,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"36 Chambers Studio, Album, Ameraycan Studios, BMG Distribution, BMG Entertainment, Boom Bap, Bright Summit Publishing, Careers-BMG Music Publishing, Diggs Family Publishing, Hardcore Hip-Hop, Hip Hop, Inc., Kuumba Music Publishing Company, LLC, Loud Records, LP, PolyGram International Publishing, RCA, Sterling Sound, The Hit Factory, Vinyl, Wb Music Corp., Wu-Tang Productions, Wu-Tang Publishing",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/RhyPK7jte2EWcuVvaQ06ujTYhZQngRIQW_pprHTfV7w/rs:fit/g:sm/q:90/h:606/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MDk4/My0xNjkzMzAzNTI5/LTUxNzAuanBlZw.jpeg,1,Wu-Tang Clan - Wu-Tang Forever,FALSE,Wu-Tang Clan - Wu-Tang Forever | Village Record Club,Wu-Tang Clan - Wu-Tang Forever is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - The Essential Wu-Tang Clan,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Hardcore Hip-Hop, Hip Hop, Legacy, Loud Records, LP, Sony Music Entertainment, The Essential, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/4xpaCIGXIuke_RIOZhZMJMsYZftnpb3NtaF90svRfcA/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY5NDI5/NjItMTQzMDA1NjI1/OC0yNzg2LmpwZWc.jpeg,1,Wu-Tang Clan - The Essential Wu-Tang Clan,FALSE,Wu-Tang Clan - The Essential Wu-Tang Clan | Village Record Club,Wu-Tang Clan - The Essential Wu-Tang Clan is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - Iron Flag,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"1 Life, 36 Chambers Studio, Album, Boom Bap, Bright Summit Music, Careers-BMG Music Publishing, Certified Classics, Columbia, Columbia Records, Diggs Family Music, DreamWorks Records, Ekop Music Publishing, Enot Music Publishing, Gangsta, Hardcore Hip-Hop, Hip Hop, Inc., Legacy, Loud Records, LP, Nassir Music, New Geru Entertainment, New York City, Record Industry, Reissue, Repress, Shoodoff Music, Sony Music, Sony Music Entertainment, Sony Music Entertainment International Services GmbH, Sony Music Studios, Sony/ATV Tunes LLC, Soundtrack Studios, Steven Rifkind Company, The Hit Factory, Track Masters Entertainment Inc., Unichappell Music, Vinyl, Wu-Tang Productions, Wu-Tang Publishing, Wu-Tang Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.discogs.com/sWLwlIc5SW-_T4CngKaHkk2-M1lDXuhsy4S7yKmBG5Q/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDMw/MDkxLTE1MDg1NzI4/NzUtMTI0MC5qcGVn.jpeg,1,Wu-Tang Clan - Iron Flag,FALSE,Wu-Tang Clan - Iron Flag | Village Record Club,Wu-Tang Clan - Iron Flag is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
